X,Y,Z,Q,A
2.574,5.72,26.1633,29.3691,0
2.574,7.436,26.1633,29.3691,2
7.722,4.004,26.1633,29.3691,2
9.438,6.578,26.1633,29.3691,2
6.292,2.288,27.5745,116.013,2
2.86,2.288,27.5745,116.013,2
4.576,2.288,27.5745,116.013,2
2.86,4.004,27.5745,116.013,2
1.144,3.146,27.5745,116.013,2
8.008,7.436,27.5745,116.013,2
1.144,4.862,27.5745,116.013,2
2.86,5.72,27.5745,116.013,0
2.86,7.436,27.5745,116.013,2
7.15,9.152,27.5745,116.013,2
8.008,4.004,27.5745,116.013,2
9.724,6.578,27.5745,116.013,2
9.724,4.862,16.4613,49.14,2
6.292,5.72,16.4613,49.14,0
1.144,6.578,16.4613,49.14,2
9.724,6.578,16.4613,49.14,2
9.724,4.862,14.0799,85.2647,2
1.144,6.578,14.0799,85.2647,2
9.724,6.578,14.0799,85.2647,2
6.292,7.436,14.0799,85.2647,0
9.724,3.146,14.0799,85.2647,2
3.718,9.152,14.0799,85.2647,2
8.008,4.004,21.4005,52.5753,2
5.434,9.152,21.4005,52.5753,2
8.008,5.72,21.4005,52.5753,2
9.724,3.146,21.4005,52.5753,2
9.724,4.862,21.4005,52.5753,2
6.292,7.436,21.4005,52.5753,0
2.86,5.72,2.217,17.4545,2
4.576,5.72,2.217,17.4545,0
2.86,4.004,2.217,17.4545,2
4.576,4.004,-22.7436,18.8637,0
2.86,4.004,23.9583,7.43904,2
8.008,4.004,23.9583,7.43904,2
9.724,6.578,23.9583,7.43904,2
8.008,7.436,23.9583,7.43904,2
5.434,9.152,23.9583,7.43904,2
8.008,5.72,23.9583,7.43904,0
8.294,4.004,21.7533,180.134,2
5.72,9.152,21.7533,180.134,2
8.294,5.72,21.7533,180.134,2
10.01,3.146,21.7533,180.134,2
10.01,4.862,21.7533,180.134,2
6.578,7.436,21.7533,180.134,0
3.146,5.72,3.3636,41.3139,2
4.862,5.72,3.3636,41.3139,0
3.146,4.004,3.3636,41.3139,2
3.146,4.004,-17.9808,22.2627,0
3.146,2.288,-17.9808,22.2627,2
6.578,2.288,28.1037,14.37,2
3.146,2.288,28.1037,14.37,2
4.862,2.288,28.1037,14.37,2
3.146,4.004,28.1037,14.37,2
1.43,3.146,28.1037,14.37,2
8.294,7.436,28.1037,14.37,2
1.43,4.862,28.1037,14.37,2
3.146,5.72,28.1037,14.37,0
3.146,7.436,28.1037,14.37,2
7.436,9.152,28.1037,14.37,2
8.294,4.004,28.1037,14.37,2
10.01,4.862,14.6091,8.73331,2
1.43,6.578,14.6091,8.73331,2
10.01,6.578,14.6091,8.73331,2
6.578,7.436,14.6091,8.73331,0
10.01,3.146,14.6091,8.73331,2
3.146,4.004,-15.7758,17.2791,0
3.146,2.288,-15.7758,17.2791,2
6.578,7.436,11.3016,7.0943,0
4.004,9.152,11.3016,7.0943,2
4.862,5.72,-32.0487,14.4789,0
3.432,2.288,26.1633,86.1356,2
5.148,2.288,26.1633,86.1356,2
3.432,4.004,26.1633,86.1356,2
1.716,3.146,26.1633,86.1356,2
8.58,7.436,26.1633,86.1356,2
1.716,4.862,26.1633,86.1356,2
3.432,5.72,26.1633,86.1356,0
3.432,7.436,26.1633,86.1356,2
7.722,9.152,26.1633,86.1356,2
8.58,4.004,26.1633,86.1356,2
10.296,6.578,26.1633,86.1356,2
3.432,5.72,3.3195,133.739,2
5.148,5.72,3.3195,133.739,0
3.432,4.004,3.3195,133.739,2
6.864,7.436,11.478,48.1844,0
4.29,9.152,11.478,48.1844,2
5.148,5.72,-32.8866,89.3834,0
7.15,3.718,19.3719,144.342,2
4.576,8.866,19.3719,144.342,2
8.866,4.576,19.3719,144.342,2
5.434,7.15,19.3719,144.342,0
8.866,4.576,11.8749,70.4169,2
8.866,6.292,11.8749,70.4169,2
5.434,7.15,11.8749,70.4169,0
8.866,2.86,11.8749,70.4169,2
2.86,8.866,11.8749,70.4169,2
8.866,4.576,15.7557,48.4021,2
5.434,5.434,15.7557,48.4021,0
0.286,6.292,15.7557,48.4021,2
8.866,6.292,15.7557,48.4021,2
5.434,7.15,15.7557,48.4021,2
2.002,5.434,4.2456,41.6465,2
7.15,2.002,4.2456,41.6465,2
3.718,5.434,4.2456,41.6465,0
2.002,3.718,4.2456,41.6465,2
2.002,2.002,25.3695,15.4466,2
2.002,3.718,25.3695,15.4466,2
0.286,4.576,25.3695,15.4466,2
2.002,5.434,25.3695,15.4466,2
2.002,7.15,25.3695,15.4466,2
7.15,3.718,25.3695,15.4466,2
8.866,6.292,25.3695,15.4466,2
7.15,7.15,25.3695,15.4466,2
0.286,2.86,25.3695,15.4466,2
4.576,8.866,25.3695,15.4466,2
7.15,5.434,25.3695,15.4466,0
7.436,3.718,18.4899,157.145,2
9.152,4.576,18.4899,157.145,2
5.72,5.434,18.4899,157.145,0
9.152,4.576,12.1395,68.0702,2
9.152,6.292,12.1395,68.0702,2
5.72,7.15,12.1395,68.0702,0
9.152,2.86,12.1395,68.0702,2
3.146,8.866,12.1395,68.0702,2
2.288,2.002,26.1192,26.5749,2
4.004,2.002,26.1192,26.5749,2
2.288,3.718,26.1192,26.5749,2
0.572,2.86,26.1192,26.5749,2
7.436,7.15,26.1192,26.5749,0
0.572,4.576,26.1192,26.5749,2
2.288,5.434,26.1192,26.5749,2
2.288,7.15,26.1192,26.5749,2
6.578,8.866,26.1192,26.5749,2
7.436,3.718,26.1192,26.5749,2
9.152,6.292,26.1192,26.5749,2
2.574,2.002,26.2515,120.658,2
4.29,2.002,26.2515,120.658,2
2.574,3.718,26.2515,120.658,2
0.858,2.86,26.2515,120.658,2
7.722,7.15,26.2515,120.658,0
0.858,4.576,26.2515,120.658,2
2.574,5.434,26.2515,120.658,2
2.574,7.15,26.2515,120.658,2
6.864,8.866,26.2515,120.658,2
7.722,3.718,26.2515,120.658,2
9.438,6.292,26.2515,120.658,2
9.438,4.576,17.1228,148.829,2
6.006,5.434,17.1228,148.829,0
0.858,6.292,17.1228,148.829,2
9.438,6.292,17.1228,148.829,2
4.29,3.718,-22.8759,40.4309,0
3.432,8.866,9.8904,35.5925,0
2.574,2.002,25.1931,2.58854,2
2.574,3.718,25.1931,2.58854,2
0.858,4.576,25.1931,2.58854,2
2.574,5.434,25.1931,2.58854,2
2.574,7.15,25.1931,2.58854,2
7.722,3.718,25.1931,2.58854,2
9.438,6.292,25.1931,2.58854,2
7.722,7.15,25.1931,2.58854,0
0.858,2.86,25.1931,2.58854,2
9.724,4.576,16.1526,387.943,2
6.292,5.434,16.1526,387.943,0
1.144,6.292,16.1526,387.943,2
9.724,6.292,16.1526,387.943,2
6.292,7.15,16.1526,387.943,2
9.724,2.86,16.1526,387.943,2
8.008,3.718,21.2241,107.636,2
5.434,8.866,21.2241,107.636,2
9.724,2.86,21.2241,107.636,2
9.724,4.576,21.2241,107.636,2
6.292,7.15,21.2241,107.636,0
2.86,3.718,-16.5696,83.2205,0
2.86,2.002,-16.5696,83.2205,2
8.008,3.718,23.6496,25.0448,2
9.724,6.292,23.6496,25.0448,2
8.008,7.15,23.6496,25.0448,2
5.434,8.866,23.6496,25.0448,2
8.008,5.434,23.6496,25.0448,0
9.724,2.86,23.6496,25.0448,2
4.576,3.718,-22.7436,8.19504,0
2.86,3.718,-18.2013,8.77565,0
2.86,2.002,-18.2013,8.77565,2
6.292,2.002,27.7068,6.01171,2
2.86,2.002,27.7068,6.01171,2
4.576,2.002,27.7068,6.01171,2
2.86,3.718,27.7068,6.01171,2
1.144,2.86,27.7068,6.01171,2
8.008,7.15,27.7068,6.01171,2
1.144,4.576,27.7068,6.01171,2
2.86,5.434,27.7068,6.01171,0
2.86,7.15,27.7068,6.01171,2
7.15,8.866,27.7068,6.01171,2
8.008,3.718,27.7068,6.01171,2
2.86,2.002,26.6484,2.5825,2
4.576,2.002,26.6484,2.5825,2
2.86,3.718,26.6484,2.5825,2
1.144,2.86,26.6484,2.5825,2
8.008,7.15,26.6484,2.5825,2
1.144,4.576,26.6484,2.5825,2
2.86,5.434,26.6484,2.5825,0
2.86,7.15,26.6484,2.5825,2
7.15,8.866,26.6484,2.5825,2
8.008,3.718,26.6484,2.5825,2
9.724,6.292,26.6484,2.5825,2
2.86,3.718,24.6639,2.98166,2
1.144,4.576,24.6639,2.98166,2
2.86,5.434,24.6639,2.98166,0
8.008,3.718,24.6639,2.98166,2
9.724,6.292,24.6639,2.98166,2
8.008,7.15,24.6639,2.98166,2
1.144,2.86,24.6639,2.98166,2
5.434,8.866,24.6639,2.98166,2
8.008,5.434,24.6639,2.98166,2
2.86,2.002,27.1776,1.73578,2
4.576,2.002,27.1776,1.73578,2
2.86,3.718,27.1776,1.73578,2
1.144,2.86,27.1776,1.73578,2
8.008,7.15,27.1776,1.73578,2
1.144,4.576,27.1776,1.73578,2
2.86,5.434,27.1776,1.73578,0
2.86,7.15,27.1776,1.73578,2
7.15,8.866,27.1776,1.73578,2
8.008,3.718,27.1776,1.73578,2
9.724,6.292,27.1776,1.73578,2
8.294,3.718,23.5173,131.157,2
10.01,6.292,23.5173,131.157,2
8.294,7.15,23.5173,131.157,2
5.72,8.866,23.5173,131.157,2
8.294,5.434,23.5173,131.157,0
10.01,2.86,23.5173,131.157,2
10.01,4.576,23.5173,131.157,2
10.01,4.576,14.4327,187.264,2
6.578,5.434,14.4327,187.264,0
1.43,6.292,14.4327,187.264,2
10.01,6.292,14.4327,187.264,2
6.578,7.15,14.4327,187.264,2
10.01,2.86,14.4327,187.264,2
3.146,3.718,-15.9963,151.756,0
3.146,2.002,-15.9963,151.756,2
8.294,3.718,20.9595,87.1698,2
5.72,8.866,20.9595,87.1698,2
10.01,2.86,20.9595,87.1698,2
10.01,4.576,20.9595,87.1698,2
6.578,7.15,20.9595,87.1698,0
6.578,2.002,27.8832,27.6515,2
3.146,2.002,27.8832,27.6515,2
4.862,2.002,27.8832,27.6515,2
3.146,3.718,27.8832,27.6515,2
1.43,2.86,27.8832,27.6515,2
8.294,7.15,27.8832,27.6515,2
1.43,4.576,27.8832,27.6515,2
3.146,5.434,27.8832,27.6515,0
3.146,7.15,27.8832,27.6515,2
7.436,8.866,27.8832,27.6515,2
8.294,3.718,27.8832,27.6515,2
4.862,5.434,-31.6077,12.9125,0
3.146,3.718,-18.1572,6.6528,0
3.146,2.002,-18.1572,6.6528,2
5.148,5.434,-31.6077,199.802,0
8.58,3.718,20.739,36.536,2
6.006,8.866,20.739,36.536,2
10.296,2.86,20.739,36.536,2
10.296,4.576,20.739,36.536,2
6.864,7.15,20.739,36.536,0
3.432,5.434,2.5257,25.4439,2
5.148,5.434,2.5257,25.4439,0
3.432,3.718,2.5257,25.4439,2
3.432,2.002,26.2515,14.8539,2
5.148,2.002,26.2515,14.8539,2
3.432,3.718,26.2515,14.8539,2
1.716,2.86,26.2515,14.8539,2
8.58,7.15,26.2515,14.8539,2
1.716,4.576,26.2515,14.8539,2
3.432,5.434,26.2515,14.8539,0
3.432,7.15,26.2515,14.8539,2
8.58,3.718,26.2515,14.8539,2
10.296,6.292,26.2515,14.8539,2
6.864,7.15,11.6985,8.81798,0
4.29,8.866,11.6985,8.81798,2
3.432,5.434,4.3779,12.0355,2
5.148,5.434,4.3779,12.0355,0
3.432,3.718,4.3779,12.0355,2
3.432,3.718,24.6639,8.20714,0
8.58,3.718,24.6639,8.20714,2
10.296,6.292,24.6639,8.20714,2
8.58,7.15,24.6639,8.20714,2
6.006,8.866,24.6639,8.20714,2
8.58,5.434,24.6639,8.20714,2
6.864,2.002,28.4124,5.78794,2
3.432,2.002,28.4124,5.78794,2
5.148,2.002,28.4124,5.78794,2
3.432,3.718,28.4124,5.78794,2
1.716,2.86,28.4124,5.78794,2
8.58,7.15,28.4124,5.78794,2
1.716,4.576,28.4124,5.78794,2
3.432,5.434,28.4124,5.78794,0
3.432,7.15,28.4124,5.78794,2
7.722,8.866,28.4124,5.78794,2
3.432,3.718,-15.4671,9.29578,0
3.432,2.002,-15.4671,9.29578,2
